sim_results,sim_results_anti,total_overpacked_time,total_ride_time
0.020152552656669844,0.02879909921614482,17500,600114
0.010045293510919772,0.008161800977622315,20165,587408
0.0036303066541385496,0.007131571080838707,12967,617732
0.02663271032071481,0.02354109973651246,46532,606119
0.0081785730423388,0.00984910093069486,17285,583147
0.011601943872860208,0.01859305276052148,27090,603293
0.007860181246532273,0.003191784623924507,17151,572136
0.016189130155467045,0.016575295528524926,28236,610076
0.0009658725048293626,0.0006434119215037456,6497,576513
0.009869792873360827,0.0046332761895936615,23526,569331
0.010201885411734321,0.005379120406231173,22532,614450
0.029465020576131686,0.03903261629580883,48519,636281
0.004411764705882353,0.0065478841870824055,22405,595361
0.026161909299605837,0.02712422548637289,15686,602175
0.009565890766637818,0.008389185245976382,28116,580631
0.0028826355525051477,0.0035308143800440207,18169,575611
0.01282570541379776,0.018878101402373247,18798,585511
0.008338062600951674,0.01098901098901099,22901,602003
0.013630785413744741,0.011347207009857613,22103,600873
0.0236689078684354,0.020569404713254327,36707,580620
0.013571590137977834,0.012357414448669201,32746,582735
0.012646635558850464,0.01563796793779758,30199,602557
0.012396694214876033,0.018279148713931322,27719,603314
0.011042033961213695,0.013484708063021315,19499,566507
0.011556764106050306,0.011448999909494072,25898,587757
0.025263695134399456,0.01896742366249894,46695,614303
0.019769715402998045,0.020818875780707843,33074,604552
0.03130646720174812,0.0283506237137217,36983,612944
0.016274446345184705,0.015851009750912703,14020,572961
0.014825089947548659,0.02203808945381979,26349,605852
0.0,0.011148170146662402,10782,579211
0.01148565393416652,0.007483382488884976,27994,602166
0.02390523434827232,0.011568836712913554,31412,613566
0.028281975517095822,0.02892492188159784,49115,621534
0.018427571819722717,0.011981766876492295,33554,604221
0.0,0.0039133721705874504,8277,594841
0.010337817379644449,0.005931249458827604,19204,610209
0.0027021040974529345,0.00039939646756013134,6653,594218
0.004927007299270073,0.004463879019768607,12431,579298
0.01590732255554595,0.01553036857587818,19240,611001
0.024706288873531445,0.022794974744204118,46802,610653
0.02041457286432161,0.025893017411595765,37234,582560
0.019832389978500287,0.014374616530809011,26089,597424
0.02733794625801248,0.027418191078477143,48927,617416
0.015020522225133176,0.01118490038448095,30764,605614
0.0277655742026184,0.018828083758578217,31247,598557
0.004965110037573806,0.0009389251542519896,12490,589975
0.006194240281052097,0.010407993338884263,19277,570593
0.021332985749044145,0.010763888888888889,28562,605995
0.0,0.0,234,544578
0.0348466478063676,0.03527138749101366,42548,584536
0.0027628062865165995,0.002897894498528413,8388,585602
0.007909024838613141,0.006663249615581753,15618,616805
0.008555088150493927,0.005242773474400151,16835,560192
0.026685947153937163,0.029285589213797935,46089,596182
0.0028199763485854635,0.006271016995364901,8315,580418
0.0,0.0010557128461058593,6634,546475
0.040866714912093996,0.04767179312401482,43362,605509
0.03801765105227427,0.03010643259975406,69695,614711
0.006228688338258695,0.007633587786259542,16612,582835
0.0066306591138629075,0.007861911454673225,10620,598408
0.008044611024773746,0.006030150753768844,19707,576341
0.019702802268305807,0.04021514273893256,39164,625853
0.0,0.0,100,535844
0.006652291599761435,0.003077912532157295,8064,574599
0.05038078500292911,0.050138109985770486,58434,620252
0.010325131810193322,0.014070263377742602,31847,600130
0.0059874966980716735,0.014933262851856746,22983,599726
0.0033455400334554005,0.009440780558316018,23158,582781
0.0015488338192419825,0.003146661802261948,12071,577805
0.008366338836722888,0.006501313621587923,15653,598149
0.018893387314439947,0.03011794439764111,36082,625675
0.020155571790794618,0.019720129171151776,39216,607349
0.012299960322708636,0.009301710456709574,27725,596509
0.009248090068355449,0.012911584684805433,31410,590783
0.018337090341598753,0.020354135925700893,38221,604104
0.006773056225644832,0.011478761966725532,22196,567028
0.012034816591171508,0.025055629728526926,28858,593003
0.00830340066240612,0.0035952747817154596,18013,569142
0.003918251035219734,0.005918212966671116,8073,595947
0.041666666666666664,0.04540996887391805,44592,608256
0.0032352137063701813,0.010588772250114103,14738,576551
0.015900082956954557,0.015851073633766474,25299,573333
0.03339273591310251,0.025175892175976943,52706,616791
0.01985912292660759,0.019314670059989093,33308,577452
0.0099136280474833,0.009062287270251872,21757,620745
0.009147663227260903,0.012283519249967446,29504,604791
0.004439411098527747,0.004890196966266697,19455,580608
0.01421382537300256,0.012311358220810167,26412,598017
0.005491367570179677,0.004565608674656482,21618,602307
0.002728898089771337,0.004704775346977182,11890,559911
0.008208854797470059,0.008570402943552005,20083,589307
0.0071174377224199285,0.013332754277772953,30843,604882
0.004581691560524146,0.0037157667782925824,18585,574910
0.007690931854766589,0.012920243204577969,20797,587018
0.02260685270222536,0.0223791657470757,31450,596347
0.0170147954743255,0.018928680214089902,35113,606963
0.01114887831407206,0.014997734481196194,28919,578938
0.00468055230517201,0.005614560426706592,14731,566656
0.0029871323529411763,0.006329113924050633,17000,572248
0.00961156915479917,0.01444154926467341,25403,598474
0.0010634854579923245,0.003143200517703615,5912,569551
0.0013108450581141308,0.003453551912568306,6999,603899
0.015507184521269028,0.008622731795139053,17175,550733
0.005499263878063566,0.0027269185820023374,16032,605838
0.00873632192022591,0.015347975654935168,26992,597759
0.008582187582100009,0.003939765365084924,21875,604865
0.007762202639148897,0.007071813121635186,19417,576731
0.03341202106410024,0.02468069633198491,40985,574993
0.021723741261835235,0.03703539626987994,29321,586564
0.014037646415386719,0.01110757044657896,27584,579056
0.005831035573837183,0.003204549557681892,13825,582854
0.021030173727522097,0.018641114982578397,38584,602420
0.005614004066837592,0.009904492394764769,13242,600126
0.011732499022291749,0.01107876786722857,26598,606378
0.013284804367606916,0.020272727272727272,40243,581142
0.018022793532997614,0.011096374889478337,27511,593959
0.05875373348062682,0.06570984625449787,74459,627202
0.03271104560713993,0.022913256955810146,55703,639449
0.01346861811978091,0.012794612794612794,24199,584264
0.007982261640798226,0.008724534986713906,12629,598162
0.001087399755335055,0.0008604682758933019,6455,589130
0.0087739659254445,0.017190113361828657,19555,568360
0.004304988460855672,0.008702601900364088,21335,596298
0.020758707004445213,0.019497886291087913,14794,605030
0.01901124180737011,0.022052439659663137,37628,604944
0.009545710938516944,0.01189804159972209,28098,610683
0.00251504536063954,0.0028292989625903803,7234,589524
0.0054753608760577405,0.005649717514124294,15117,584849
0.003021701309403901,0.002977553825011452,8525,581460
0.008122377149045621,0.01973268310304344,22318,585386
0.007054756120351336,0.0016822429906542056,15430,566124
0.0029698960536381227,0.0029715006078069425,12708,586960
0.010485043393982114,0.005329457364341085,17711,599184
0.008807499454981469,0.008227049144648065,32494,600748
0.003175355450236967,0.008070641853399164,10918,556592
0.0,0.0,1455,589393
0.0,0.0,0,579127
0.03453516845393904,0.023287208909888626,35284,617652
0.010524461667180412,0.021122112211221122,39829,594477
0.01115527052660103,0.020746700415838003,28493,580615
0.004363953742090334,0.002399650959860384,20042,606570
0.029416809605488852,0.04874173323026711,42648,605854
0.005620406398616515,0.009846685381127186,27468,608069
0.011115315485762936,0.010627745500921071,24417,556265
0.015098477499894564,0.013792230798430975,20453,627825
0.01709873138444567,0.022576136219238426,45355,617399
0.000678671613428649,0.0012202838289794812,5911,583038
0.01547945205479452,0.012745545911375058,29690,576421
0.021798481358245882,0.0173523768919207,35042,615779
0.0029727051616971444,0.005534308211473566,18261,586720
0.006510048117746957,0.004572452154237768,18830,558459
0.0012781886241212453,0.0025548610794288063,6098,579361
0.0016244457127804364,0.0018010894394658232,12288,601473
0.007527556232637333,0.006639153059393504,17817,587017
0.009890889736538632,0.013751497138801402,26828,596089
0.005117346038468326,0.01009700176366843,23393,597260
0.01803015162705826,0.01871518105849582,43773,601995
0.005259101419050642,0.007614903453902638,12670,583304
0.02160454832596336,0.021620257424076722,53344,622183
0.02066937645939635,0.014670244071317293,33093,609037
0.007209903414501428,0.008929380835826308,24768,579541
0.013917296576256113,0.011774637874344619,29120,594136
0.006937425342276946,0.01084459148975278,23522,574975
0.0018088906977795866,0.001672921282271556,6330,584044
0.0,0.0,0,527511
0.005000442517036906,0.004116501416430595,18417,598116
0.016375191353156748,0.007661589895988113,25385,571397
0.0038635758060218493,0.005683079518714203,13160,594328
0.0028822337311416348,0.0024345160272305124,8390,589700
0.00558580548253849,0.0061447535062620195,14389,563336
0.01779138382359466,0.007005098647749944,28512,594790
0.004327845446838888,0.005576622797233995,7234,592000
0.0049328196936953865,0.0042255504953284196,14226,558518
0.012875918912898196,0.015342759020561082,18954,591433
0.0034836554521593894,0.004199074294984969,13045,552432
0.02845729161991113,0.0225668689593167,36229,583865
0.002177415842877673,0.0064507692978250444,9309,606031
0.007379077615298088,0.006560618315808394,26679,586706
0.006778051202348573,0.00945922598479613,21437,613441
0.027340549398421666,0.02179260346092435,14058,605050
0.02510936132983377,0.015189873417721518,52383,600747
0.026895401895401894,0.026724591890468666,44434,598802
0.017728379185229414,0.020260957456583663,28567,573395
0.0024550676301649064,0.0006033042509745684,7535,573054
0.013883482548332684,0.017020908933817178,45432,611166
0.009539019337016575,0.007372596361127878,25030,608293
0.030343809689182148,0.04274246040355825,36163,600612
0.0032476443143353764,0.008595857528233735,14553,573598
0.008202582761956841,0.014057239057239056,32293,631804
0.0015640273704789834,0.0016613730759833863,6672,536672
0.01896884973254821,0.016447220599469733,29726,585503
0.008616742288640053,0.01228705901953434,32840,629709
0.02038012365468285,0.012333272428284305,33908,570638
0.01449807304092494,0.009419657216376418,24219,570731
0.009597357378805463,0.007675145024542615,18695,588954
0.004393755258483687,0.0008408857329720639,7639,566865
0.015867613902241885,0.016998130205677375,42435,619557
0.016722115216249344,0.017712661272687513,27072,602102
0.010209107598620875,0.013072480637507275,17894,592246
0.005454297531930366,0.0,6417,580326
0.007821799013773167,0.009615384615384616,23602,619319
0.008906322104291648,0.005114500299497765,20206,571613
0.023370233702337023,0.011674859550561799,32119,600560
0.001709726443768997,0.014047619047619048,17356,555322
0.017094017094017096,0.010073699358946404,26394,599557
0.005356515630488233,0.0034222534222534224,14182,603022
0.010832187070151307,0.007866231086657497,20730,609495
0.03357727077055531,0.009154203197524496,42239,611132
0.004544008724496751,0.009679178405889303,12565,582301
0.010303899830442154,0.009691017339533268,18516,604140
0.008675716982828374,0.008857515399487433,15357,587122
0.0030379746835443038,0.007734094466439554,12468,574188
0.034364109576955314,0.029208030002206044,39412,592499
0.014260324983073799,0.01268874508311128,32799,625386
0.018572387558737972,0.02002419029700309,24322,586190
0.014462160341342916,0.012526377228033942,18099,586221
0.0033164440350069093,0.004285714285714286,13443,569950
0.004097800846878842,0.00364232380258605,15036,577522
0.012454616480536789,0.011764705882352941,18222,570904
0.004480562266637382,0.008268461098649777,17410,602169
0.002159535699824538,0.0006296662768732571,8519,587288
0.003915086131894902,0.006399651719634305,21272,606268
0.026390651669657317,0.01870220668560192,37574,599103
0.005233069481090589,0.011377668019050978,30450,594387
0.0177894834118843,0.013138415988156921,19419,573092
0.005315110098709187,0.0016136687233032749,9030,557741
0.024388100364722942,0.006728823995074325,27088,601091
0.008967001434720229,0.007670913332137089,17128,591042
0.011403818953323904,0.008669114069618294,22761,590478
0.021484117569526822,0.020761854491070642,36494,598534
0.013673005834409656,0.017608773181169757,31013,589969
0.004151100041511001,0.0017066420664206643,7128,575201
0.009464529331514324,0.005242296381536888,11081,620207
0.019271316521885806,0.025765370667116472,59374,616315
0.0010158847432582194,0.005080127465016395,13187,570219
0.012421006755284375,0.018676091984116596,32802,598486
0.0017882352941176471,0.001177412518249894,6708,559809
0.017977031802120142,0.01542745999469543,36555,595663
0.011166365280289331,0.009306107697867726,20699,579214
0.010652105804950096,0.007385524372230428,23470,591213
0.013743767613266854,0.008758997485040327,20470,612960
0.01597444089456869,0.016559297851182497,30092,611507
0.0077615504730412415,0.01098345588235294,23202,572962
0.018115942028985508,0.02512414779900682,46580,622437
0.006072874493927126,0.006881971932349766,9123,588888
0.017755174875089222,0.029888031404737475,38409,586718
0.011486455930900375,0.008818342151675485,26762,585096
0.013335769090244793,0.015436609426379247,19141,573234
0.015130374117031482,0.02198185624563852,24102,602924
0.00826040364350777,0.006419687040256788,23295,588359
0.01763102356665494,0.014879515428170127,29941,597443
0.02565461208990153,0.023843164959378313,41746,596817
0.0,0.0,819,554750
0.007549499074118038,0.005598519713431703,11649,554753
0.012703771154444099,0.009806966940315066,30982,590388
0.04354329400033239,0.05445482866043614,65376,624092
0.022139382643087693,0.013769597818677573,18106,577869
0.01474168843242286,0.006846894601996643,24649,595528
0.027768442278608637,0.02132035086246695,31603,625604
0.01346338782799835,0.017457044673539517,35350,577041
0.009233818296473132,0.0077477477477477475,24464,585565
0.01578528475415635,0.010224405789403798,33028,593950
0.033857368698401544,0.03926828195769755,31197,590192
0.006177571357712946,0.009512645958252559,19994,585999
0.011756386458057103,0.010424949200459405,25888,599582
0.0018440463645943098,0.002768743957106443,12846,603983
0.016181229773462782,0.022608011194682524,44365,600206
0.04903026249791005,0.044457443696987425,50110,618792
0.007642427049559981,0.012259437453737972,32383,565598
0.010037073876480694,0.015315111813869438,27946,583162
0.010667174627363208,0.00628631298218878,28606,557009
0.011194852130988584,0.0070577856197618,26503,601089
0.020113646613150536,0.020312358941951793,47012,578713
0.025764605197964054,0.025055202559596233,38048,582480
0.005254237288135594,0.007720042417815483,21685,623852
0.018882242656905635,0.02389032776636599,35411,588954
0.016966669537507535,0.02506136158119106,37360,609988
0.0,0.0,0,559917
0.015443666741928201,0.0059168925022583556,21870,585048
0.007041641310962358,0.010949380838583532,32543,611031
0.012578895901857942,0.011393475455071432,28446,593088
0.004741668530530083,0.009842079362949044,22440,590950
0.020589990621536363,0.02494775896626722,43825,614894
0.0,0.0,649,564691
0.004890514164867603,0.007267121779343757,19653,600917
0.006789925219066844,0.00421882881643509,26222,571423
0.0,0.00014001026741961077,461,568873
0.0030593607305936074,0.00333029197080292,13088,575534
0.016753972033421362,0.016436697088974436,33533,607314
0.04985455720749839,0.04282421448501759,57959,642061
0.006287683031869078,0.006689107543587088,24845,611367
0.006337305306377472,0.0071782067858575955,14568,588834
0.006197546804389929,0.003700038721335456,9193,613250
0.012921847246891651,0.016166281755196306,20946,598248
0.016956124314442413,0.021970492851596402,31419,574386
0.006789102619897293,0.004783856658258676,22361,606416
0.02781653296128357,0.021588381525578963,29064,604200
0.029960750109027476,0.030433834750381514,42633,593551
0.018962530768529492,0.016008391863541003,26877,577960
0.004110116881448816,0.00475721081729739,23043,618468
0.004835498245946715,0.004266009385220647,15630,554877
0.0013803892697740762,0.0015633621482435166,6154,574187
0.002178550356283756,0.002900784118206953,12977,583112
0.0021669493122291315,0.0031587383904577815,13864,558482
0.004222441829125865,0.005348074243854209,13630,587269
0.023278895605882883,0.030996210070384406,31267,583661
0.007488343616069326,0.014413565708902497,25964,560915
0.0008800370541917554,0.001530115454166087,5495,568521
0.016026514119676746,0.01866908925732455,18372,582292
0.011173437075906994,0.014582012498867857,23909,583023
0.015081100783670493,0.009552836282581995,36203,577761
0.0022590701667193785,0.005650739116676461,12401,585800
0.0025177386129549098,0.0035745382888043627,13063,580980
0.004590846703582754,0.001563018045753801,8275,558834
0.014142712829460924,0.008117776554760594,23586,569010
0.0,0.0,0,571685
0.011517059914592589,0.011044479917166401,24906,610196
0.007384341637010676,0.012282497441146366,35751,588373
0.026582001313772717,0.026842105263157896,45372,594065
0.0011854521314429323,0.0013751896813353566,5857,556567
0.031835884430758084,0.03058076225045372,41276,571052
0.02167882900183502,0.01600307258993727,29400,624019
0.0,0.0025380710659898475,8125,593397
0.00850670365233472,0.005497297547004204,21002,572063
0.04640791274782532,0.04344363829410724,46978,596047
0.0032926089593622735,0.0048543689320388345,15083,606697
0.008695652173913044,0.006478796665458499,20488,582945
0.0,0.0,69,581872
0.0035341933203746245,0.004858228071725113,21047,597590
0.018128681674962326,0.016609628108601414,22874,577250
0.017110444402775173,0.018605305089511668,23501,560164
0.00964588311970454,0.015153494448073155,23395,601338
0.03020481656538375,0.030088734741678305,21249,577223
0.012994350282485875,0.015647411657321683,33333,606378
0.01382766460953088,0.011669908307863295,21481,568063
0.008068255587498841,0.004314544189283229,19630,569248
0.001480086114101184,0.0035457809694793537,7003,590445
0.006449604127746642,0.01036476868327402,17764,591854
0.0010914958238420654,0.0012800455127293415,6255,556073
0.036746525705516245,0.043374418902204975,32936,611365
0.012583237657864524,0.017784926470588235,21940,573578
0.008677181723685994,0.0034277467075590836,13456,581526
0.04709360426382412,0.031844482371061064,64227,627980
0.008950747457706546,0.008524590163934427,23671,559516
0.0033193184332816995,0.006365203553905317,21834,596830
0.0,0.0,250,553198
0.003783400331047529,0.002225589544464438,12390,559045
0.008232534608839626,0.013576326568180773,10345,573330
0.01962383865850895,0.005202913631633715,20737,580506
0.004850370641530155,0.004620945234936176,17815,579527
0.017688728675022008,0.01787287602265576,34888,625508
0.024304300686664258,0.026414582296802207,38528,581863
0.032677502138579985,0.03110958962728401,39531,613416
0.0026005470116127875,0.0013461365879924617,13840,591025
0.017265074729427933,0.016602316602316602,47842,613811
0.003820234364939692,0.006479574322004806,20530,615020
0.0001839165019081337,0.0,1419,576209
0.0028207461328480436,0.005144079755997633,11622,579556
0.0,0.0,0,576917
0.017107309486780714,0.015127957305542715,31079,624870
0.0146800558382492,0.009863531955141197,29492,581160
0.013314803191966287,0.014384298261337157,30710,585580
0.015041539134236991,0.017358226575138823,20968,598856
0.0029263612377068843,0.004070686269814664,13659,549843
0.005862646566164154,0.005030977779848139,13197,567818
0.008192792086111475,0.004626396648044693,18607,603162
0.0,0.00013424620754463686,1120,593382
0.02261110629818938,0.01986926972858318,24345,601143
0.014614494492778468,0.016539549233010542,29533,613918
0.01424029961241998,0.011460194343980129,26387,605464
9.302325581395348e-05,0.0,1200,571294
0.025411546487363785,0.029157767666449997,27092,558951
0.009254749147588894,0.01561321800842759,24059,594819
0.0,0.011751107686380274,14398,545485
0.004658931082981716,0.005487751339011327,21887,602011
0.004846041684535552,0.005357908272610373,16610,616615
0.0051492819349962205,0.006003876518697111,13475,554986
0.01311635765417278,0.015213523131672598,26096,595959
0.0024645717806531116,0.0065072106929300036,23011,600213
0.012358757062146893,0.012162876784769964,23610,600646
0.0021130243222586883,0.00044947860481841064,8990,591897
0.011733672912497725,0.01531748556883778,23553,578494
0.0,0.0,216,556914
0.0018308140080743592,0.007383023747942629,12232,559535
0.005880815473078934,0.006927199058946543,26046,603473
0.008175897270081759,0.01138353765323993,10989,574663
0.034269482750721586,0.0339169493079109,31083,571002
0.03116121345431216,0.03592869254387975,36742,573360
0.009486236092025356,0.014585919489271147,28825,596946
0.013958881505596932,0.012559009530595884,12806,589310
0.01696777880346389,0.007167040408037638,29728,596216
0.008986816294877058,0.011497923985946982,22456,580317
0.06041316358395388,0.0539015606242497,61920,637096
0.024452153312462983,0.016921905406548778,49025,616564
0.006685385746757588,0.013974187805963507,34100,591844
0.002045790894054148,0.0052205690420255805,20615,604675
0.010092028631129684,0.0037376523983269558,15748,592924
0.010242214532871972,0.011218318637182033,18604,571047
0.013598326359832637,0.005600837848913984,14241,579929
0.01781571459838039,0.019213935574229693,28881,600263
0.006707235819304402,0.002978307254623044,14597,597151
0.0043252984906510476,0.004329199549041714,14460,585652
0.010293492131008082,0.017575963911822284,37463,620464
0.015303197353914002,0.022682141123516172,20773,598682
0.019768113366798453,0.01938208490775728,38234,591580
0.016631928197711515,0.01658092768164619,52831,614504
0.03185306774322346,0.030679198439439618,44713,590502
0.008802976676649425,0.01065421408169742,19159,577114
0.00806862972408996,0.007969604299879529,19638,568375
0.00282983856002969,0.0036721982057360664,7125,572030
0.01265877102643323,0.008703854564164129,17545,614300
0.004424778761061947,0.002981459051523339,16148,565166
0.01039891641543234,0.008560073372057475,28985,606252
0.007737276478679504,0.004777686910859553,16814,616260
0.007742758243760248,0.01170043250625996,10911,577978
0.016506899368095258,0.023022635338669422,51231,610516
0.013976395421066642,0.018912319644839068,30107,591471
0.0,0.0,354,604323
0.0,0.0,24,559628
0.010216372964532679,0.014511519914270405,26549,589585
0.00035192679922576106,0.011811715113726178,22096,601591
0.013644214162348877,0.014257323079581784,25426,609957
0.019101905839352538,0.0268810177318869,43827,606162
0.0022334655180272574,0.00227966990379793,6585,581335
0.017212812960235642,0.008507311689506115,18414,572406
0.01663610750860874,0.011841458510210465,26601,587716
0.02527390981710245,0.022794759825327512,44179,598263
0.02108433734939759,0.019957203371326258,29001,604684
0.0059778729478943615,0.018258928571428572,23117,584461
0.005833655042251105,0.00797427652733119,24488,615710
0.006965033648642289,0.006393681538244558,13098,560282
0.0035847235626637252,0.0032597217758596943,9055,578047
0.011432116270825948,0.012588094499357298,18735,595795
0.030647722882774606,0.03233980415736128,23383,603713
0.006168046928916494,0.009494626904320055,18826,612655
0.015816280940041106,0.010589812332439679,29374,590010
0.007833135986884052,0.006018602954586905,21052,573778
0.03252100840336134,0.027994627717619406,47664,627084
0.01423948220064725,0.016708401692427252,37955,606440
0.009351821992905514,0.013547762775908944,24557,571121
0.010166441745389113,0.006203083561828561,20691,582394
0.03439310313369521,0.0429341372065406,45104,573773
0.028627501173258244,0.043515321996334656,27301,607387
0.02088700772911299,0.025475949599926422,51714,572080
0.00826553015627018,0.00594161715319039,23215,614021
0.04761697875483338,0.04277772952314775,50108,594911
0.015668598411676324,0.016716673810544362,28596,612012
0.006160714285714286,0.00553028275800553,20019,593154
0.016477326072669232,0.0143486823595611,27120,563343
0.010749230557214388,0.01551811211606446,13160,574164
9.218713989398479e-05,0.00018441678192715537,2181,575652
0.013751087902523934,0.008910718942884465,29376,607016
0.0015914878137504548,0.0017271942184446162,7153,583193
0.018396725382881847,0.018825370523796372,36916,575395
0.0036463491491851986,0.007341350267981804,11536,585461
0.01259897633317293,0.004683738235937842,19031,608430
0.008679178782271566,0.010227022261406215,26033,594313
0.005278771485908734,0.0031880513581972227,13114,603774
0.01179530045509427,0.016274528038686877,29893,568016
0.029038493864515045,0.013285277230627383,53475,625678
0.01134647741490142,0.017701407477765305,33064,604888
0.010097415595391663,0.005025125628140704,17400,590919
0.002793656251343104,0.007298643311008071,16158,618366
0.013330931363718249,0.014501891551071878,33807,586462
0.010107536807126043,0.01080182800166182,24272,570932
0.0059545454545454546,0.007549572494087684,15076,583335
0.001420910299307879,0.00628123423960387,9165,572477
0.0,0.0,0,581822
0.011015535855349777,0.005134957208689927,20863,603745
0.011982297929191716,0.010007505629221916,24096,632203
0.0014895729890764648,0.006497608519086725,14619,586571
0.0,0.00013191451939143436,2863,601841
0.0025056947608200456,0.0014593879691704292,6944,578034
0.020234986945169713,0.02871812723000609,33722,603412
0.001768428890543559,0.0019543064538644086,12713,568732
0.009089722959161484,0.009871281962080362,19373,604292
0.011013682382344219,0.009864103975276237,24335,619090
0.024027116316986313,0.023316729646169702,40571,606112
0.02285998823050111,0.02009231604670106,32531,580126
0.000831831415499792,0.0033305578684429643,6836,572932
0.0008404930892790437,0.0012117822520507084,6936,568740
0.021517108938547486,0.018386688212429576,30119,601860
0.03749618054039897,0.03799842945641742,36571,596358
0.018513843305562567,0.026224808162576947,46419,622890
0.0027688047992616522,0.0025401810456308887,7111,569945
0.004480651731160896,0.005750509395517319,19839,582076
0.026661796932067203,0.03426563854542136,51084,575534
0.002835270768358378,0.0030698025880797203,12503,564092
0.0031050228310502285,0.003148384741741194,9777,580917
0.011806426501751503,0.008310968747294607,36253,607750
0.014223679546260191,0.010413897013205707,32603,597190
0.009284368249299076,0.008653226548835496,10478,571242
0.0013215276860050217,0.0028187623871393968,12536,596726
0.0061894395355786055,0.020292207792207792,34609,611983
0.009608411892675852,0.013469998639394076,22432,581654
0.0035030988951765024,0.003910463861920173,13434,582322
0.0,0.0,149,591982
